Strike ID,Country,President,Most Specific Location,Latitude,Longitude,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,timestamp
AFG487,Afghanistan,Trump,"Ghazni, Ghazni",33.545058000000004,68.417397,220,220,0,0,0,0,0,2018-08-13
AFG107,Afghanistan,Obama,"Shurabak, Kandahar",30.45,65.816666,100,200,0,0,0,0,50,2015-10-11
SOM031,Somalia,Obama,"Raso Camp, Hiraaan",5.152149,46.199615,150,200,0,0,0,0,0,2016-03-05
AFG255,Afghanistan,Obama,"Jani Khil, Paktia",33.633852000000005,69.835915,8,120,0,0,0,0,0,2016-08-29
AFG333,Afghanistan,Trump,"Achin, Nangarhar",34.08218,70.667034,36,100,0,0,0,0,0,2017-04-13
SOM075,Somalia,Trump,Bay region,2.482519,43.483738,100,100,0,0,0,0,0,2017-11-21
B6,Pakistan,Bush,"Chenegai, Bajaur Agency",34.786528000000004,71.52491500000001,81,83,80,82,68,70,3,2006-10-30
Ob21,Pakistan,Obama,"Makeen, South Waziristan",32.626574,69.841871,60,83,18,50,10,10,27,2009-06-23
AFG412,Afghanistan,Trump,"Chardara, Kunduz",36.694511,68.801574,10,80,10,55,0,0,0,2017-11-04
YEM218,Yemen,Obama,"Hajr, Hadramout",16.930413,49.365314,50,71,0,0,0,0,28,2016-03-22
AFG275,Afghanistan,Obama,"Farah and Bakwah, Farah",32.230824,62.920591,70,70,0,0,0,0,30,2016-10-17
AFG315,Afghanistan,Trump,"Sangin, Helmand",32.071099,64.852586,0,68,0,26,0,19,0,2017-02-10
AFG079,Afghanistan,Obama,"Sherzad, Haska Mina and Deh Bala, Nangarhar and Paktika",34.09263,70.469224,56,66,0,0,0,0,0,2015-08-04
SOM022,Somalia,Obama,"Dugule, Lower Shabelle",1.8766450000000001,44.247901,40,60,0,0,0,0,0,2015-01-31
SOM109,Somalia,Trump,"Haradere, Galmudug",4.655952,47.856315,60,60,0,0,0,0,0,2018-10-12
AFG284,Afghanistan,Obama,"Boz village, Kunduz city, Kunduz",36.728590000000004,68.868066,58,59,32,33,20,20,53,2016-11-03
YEM002,Yemen,Obama,"Al Majala, Abyan",13.974467,46.454927000000005,55,58,44,44,21,22,9,2009-12-17
AFG385,Afghanistan,Trump,"Achin, Nangarhar",34.081809899999996,70.6651371,45,54,0,0,0,0,0,2017-08-16
AFG068,Afghanistan,Obama,"Tangi, Dih Bala, Nangarhar",34.09263,70.469224,25,52,0,0,0,0,0,2015-07-08
AFG123,Afghanistan,Obama,"Babrak Thana, Khost",33.333847,69.937167,21,50,0,0,0,0,0,2015-11-18
AFG343,Afghanistan,Trump,Paktia,33.706199,69.383107,0,50,0,0,0,0,0,2017-05-08
AFG377,Afghanistan,Trump,"Piri, Musa Khil, Khost",33.53991,69.788262,50,50,0,0,0,0,3,2017-08-04
AFG437,Afghanistan,Trump,"Nika, Paktika",33.200382,69.311592,50,50,0,0,0,0,0,2018-01-20
AFG466,Afghanistan,Trump,"Musa Qala, Helmand",32.311871999999994,64.811083,50,50,0,0,0,0,0,2018-05-24
YEM017,Yemen,Obama,"Wadeea district, Mudiya, Abyan",13.932401,46.080169,6,50,30,30,0,0,0,2011-07-14
YEM281,Yemen,Trump,Bayda,13.988914000000001,45.5771,50,50,0,0,0,0,0,2017-10-16
AFG064,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,11,49,0,0,0,0,0,2015-07-07
AFG419,Afghanistan,Trump,Helmand,31.363646999999997,63.958611,0,44,0,0,0,0,0,2017-11-21
AFG105,Afghanistan,Obama,"Kunduz city, Kunduz city, Kunduz",36.728590000000004,68.868066,42,42,42,42,3,3,27,2015-10-03
AFG360,Afghanistan,Trump,"Ainak, Loykahal, Zhawar Sahib, Nawar, Helmand",31.363646999999997,63.958611,1,42,0,0,0,0,0,2017-07-02
AFG387,Afghanistan,Trump,"Shah Walikot, Kandahar",32.074077,66.141526,42,42,0,0,0,0,17,2017-08-24
Ob202,Pakistan,Obama,"Datta Khel, North Waziristan",33.150048999999996,70.433361,26,42,19,41,0,1,9,2011-03-17
YEM071,Yemen,Obama,"Jaar, Abyan",13.216737,45.306426,14,42,14,26,0,0,20,2012-05-15
AFG032,Afghanistan,Obama,"Various: Chahardahi in Bati Kot, Bandar Darah in Dur Baba, Murdai in Achin, Various: Nazyan, Bati Kot, Bandar Darah, Dur Baba, Achin, Nangarhar",34.263148,70.788209,5,41,0,0,0,0,0,2015-05-15
AFG085,Afghanistan,Obama,"Musa Qala, Helmand",32.311871999999994,64.811083,40,40,0,0,0,0,0,2015-08-23
Ob17,Pakistan,Obama,"Khesoor, North Waziristan",32.943065000000004,69.955033,25,40,9,9,0,0,2,2009-05-16
Ob26,Pakistan,Obama,"Ladha, South Waziristan",32.64578,70.121765,35,40,0,0,0,0,1,2009-07-08
YEM260,Yemen,Trump,"Yakla, Bayda",13.988914000000001,45.5771,39,39,25,25,10,10,7,2017-01-28
AFG188,Afghanistan,Obama,"Chaparhar and Haska Mina, Nangarhar",34.09263,70.469224,38,38,0,0,0,0,0,2016-04-30
AFG369,Afghanistan,Trump,"Nawa, Nawa district, Helmand",31.47771,64.28982099999999,0,38,0,0,0,0,0,2017-07-15
AFG063,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,13,37,0,0,0,0,0,2015-07-06
AFG449,Afghanistan,Trump,"Darzab and Qishtepaäó†, Jawzjan",36.896969,65.665856,35,37,0,0,0,0,12,2018-03-16
AFG481,Afghanistan,Trump,"Zurmat, Paktia",33.435888,69.031453,0,37,0,11,0,3,0,2018-07-12
AFG337,Afghanistan,Trump,Nangarhar,34.171831,70.621679,36,36,0,0,0,0,0,2017-04-26
SOM009,Somalia,Obama,Dhobley,5.152149,46.199615,1,36,0,0,0,0,0,2011-04-03
AFG464,Afghanistan,Trump,"Surgol, Zazi Aryub, Paktia",33.966153999999996,69.80613199999999,35,35,0,0,0,0,0,2018-05-09
Ob3,Pakistan,Obama,"Narsi Khel, South Waziristan",32.320237,69.85974,25,35,1,9,1,1,11,2009-02-14
B9,Pakistan,Bush,"Mami Rogha, North Waziristan",32.830486,69.853412,20,34,0,34,0,0,10,2007-06-19
YEM004,Yemen,Obama,"Rafd, Shabwa",14.754629999999999,46.516261,30,34,0,0,0,0,0,2009-12-24
YEM039,Yemen,Obama,Bayda,13.988914000000001,45.5771,23,34,2,2,0,0,0,2012-03-09
AFG374,Afghanistan,Trump,"Meyaje Baba, Haska Mena, Nangarhar",34.171831,70.621679,0,33,0,8,0,2,0,2017-07-23
AFG254,Afghanistan,Obama,"Nad Ali, Helmand",31.664216999999997,64.266149,24,32,0,8,0,0,0,2016-08-25
Ob104,Pakistan,Obama,"Shaktoi, North Waziristan",32.943065000000004,69.955033,14,32,0,0,0,0,7,2010-07-25
Ob174,Pakistan,Obama,"Speen Drang, Khyber Agency",33.940546999999995,71.049776,32,32,2,2,0,0,0,2010-12-17
AFG069,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,30,31,0,0,0,0,0,2015-07-10
AFG091,Afghanistan,Obama,"Garamser, Helmand",31.132510999999997,64.212898,11,31,0,0,0,0,4,2015-09-06
Ob4,Pakistan,Obama,"Sur Pul, Kurram Agency",33.695975,70.336069,18,31,0,0,0,0,3,2009-02-16
SOM003,Somalia,Bush,Hayo,5.152149,46.199615,4,31,4,31,0,1,0,2007-01-09
YEM160,Yemen,Obama,"Mahfed, Abyan",14.061619,46.914966,24,31,1,1,1,1,1,2014-04-20
AFG045,Afghanistan,Obama,"Maroufkhil, Khushamand, Paktika",32.264538,68.524714,30,30,0,0,0,0,0,2015-06-11
AFG219,Afghanistan,Obama,"Kot, Nangarhar",34.263148,70.788209,30,30,0,0,0,0,0,2016-06-26
AFG236,Afghanistan,Obama,"Reg Shahidan, Maiwand, Helmand",31.363646999999997,63.958611,30,30,0,0,0,0,2,2016-07-15
AFG494,Afghanistan,Trump,"Nawah, Ghazni",32.402668,67.856978,30,30,0,0,0,0,0,2018-09-10
AFG502,Afghanistan,Trump,Farah,32.446463,62.145413,30,30,0,0,0,0,0,2018-10-05
Ob42,Pakistan,Obama,"Damadola, Bajaur Agency",34.786528000000004,71.52491500000001,20,30,0,0,0,0,8,2009-10-24
YEM021,Yemen,Obama,"Zinjibar, Abyan",13.135021,45.388639000000005,30,30,0,0,0,0,40,2011-08-24
YEM024,Yemen,Obama,Abyan,13.634341000000001,46.056321000000004,30,30,0,0,0,0,0,2011-08-31
YEM045,Yemen,Obama,"Zinjibar, Abyan",13.135021,45.388639000000005,29,30,0,0,0,0,24,2012-03-22
YEM091,Yemen,Obama,"Al Yafea, Bayda",13.988914000000001,45.5771,5,30,0,0,0,0,6,2012-06-20
AFG119,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,0,29,0,0,0,0,0,2015-11-04
AFG159,Afghanistan,Obama,"Momand, Achin, Nangarhar",34.215777,71.026004,21,29,0,0,0,0,0,2016-02-01
AFG072,Afghanistan,Obama,"Haska Mina, Nangarhar",34.09263,70.469224,28,28,0,0,0,0,0,2015-07-14
AFG465,Afghanistan,Trump,"Farah city, Farah, Farah",32.446463,62.145413,28,28,0,0,0,0,0,2018-05-15
AFG213,Afghanistan,Obama,"Dara e Mohmand, Mazdaki, Abdulkhail, Achin, Nangarhar",34.08218,70.667034,23,27,0,0,0,0,0,2016-06-18
AFG488,Afghanistan,Trump,"Chah Anjir and Triz Nawar, Nad Ali, Helmand",31.664216999999997,64.266149,27,27,0,0,0,0,7,2018-08-16
SOM098,Somalia,Trump,Bosasso,11.27554,49.187899,27,27,0,0,0,0,0,2018-06-02
SOM112,Somalia,Trump,Vicinity of Debatscile,5.152149,46.199615,27,27,0,0,0,0,0,2018-11-19
AFG233,Afghanistan,Obama,"Kharawa, Landai and Kochiano-ghnodai, Achin, Nangarhar",34.08218,70.667034,26,26,0,0,0,0,0,2016-07-13
AFG439,Afghanistan,Trump,"Attal, Andar, Ghazni",33.263079,68.572411,26,26,0,0,0,0,20,2018-01-30
Ob204,Pakistan,Obama,"Spinwan, North Waziristan",33.178889,70.39409599999999,20,26,5,9,3,5,5,2011-04-22
Ob298,Pakistan,Obama,"Buland Khel, Orakzai Agency",33.667137,70.95468000000001,16,26,0,2,0,0,5,2012-10-11
Ob6,Pakistan,Obama,"Barjo, Kurram Agency",33.695975,70.336069,14,26,0,0,0,0,9,2009-03-12
AFG066,Afghanistan,Obama,"Haska Meena, Nangarhar",34.09263,70.469224,25,25,0,0,0,0,0,2015-07-07
AFG171,Afghanistan,Obama,"Pekha Khwar, Achin, Nangarhar",34.08218,70.667034,22,25,0,0,0,0,0,2016-02-22
AFG250,Afghanistan,Obama,"Khoshamand, Paktika",32.264538,68.524714,20,25,0,5,0,4,25,2016-08-12
AFG349,Afghanistan,Trump,"Outskirts of Tarin Kot city, Tarin Kot, Uruzgan",32.666404,65.90362900000001,25,25,0,0,0,0,20,2017-05-31
AFG428,Afghanistan,Trump,"Achin, Nangarhar",34.08218,70.667034,25,25,0,0,0,0,0,2017-12-05
AFG448,Afghanistan,Trump,Kandahar,31.628871000000004,65.737174,0,25,0,0,0,0,0,2018-03-11
B18,Pakistan,Bush,"Bhaggar, South Waziristan",32.320237,69.85974,12,25,0,5,0,0,0,2008-08-12
B37,Pakistan,Bush,"Asori, North Waziristan",32.943065000000004,69.955033,4,25,1,20,0,0,0,2008-10-31
Ob15,Pakistan,Obama,"Tabbi Langhar Khel, South Waziristan",32.320237,69.85974,6,25,0,4,0,0,7,2009-05-09
Ob228,Pakistan,Obama,"Gurwak, North Waziristan",32.943065000000004,69.955033,12,25,0,0,0,0,0,2011-07-12
Ob235,Pakistan,Obama,"Miram Shah, North Waziristan",32.956928000000005,70.169394,8,25,0,0,0,0,3,2011-08-10
Ob289,Pakistan,Obama,"Shnakhura, Datta Khel, North Waziristan",33.150048999999996,70.433361,4,25,1,3,1,1,2,2012-08-21
Ob30,Pakistan,Obama,"Ladha, South Waziristan",32.64578,70.121765,12,25,0,6,4,4,5,2009-08-11
AFG099,Afghanistan,Obama,"Kunduz airport, Kunduz city, Kunduz",36.661335,68.90958,0,24,0,0,0,0,0,2015-09-30
Ob283,Pakistan,Obama,"Maizer, North Waziristan",32.943065000000004,69.955033,13,24,3,18,0,0,2,2012-07-06
Ob337,Pakistan,Obama,"Saidgai, Datta Khel tehsil, North Waziristan",33.150048999999996,70.433361,15,24,0,0,0,0,4,2014-07-16
Ob65,Pakistan,Obama,"Toor Narai, North Waziristan",32.943065000000004,69.955033,23,24,0,0,0,0,0,2010-02-02
YEM040,Yemen,Obama,"Jaar and Zinjibar, Abyan",13.216737,45.306426,24,24,0,0,0,0,0,2012-03-10
AFG498,Afghanistan,Trump,"Khaskaba, Khak i Safaid, Farah",32.677851000000004,61.981391,5,23,0,8,0,0,0,2018-09-23
AFG527,Afghanistan,Trump,Nangarhar,34.171831,70.621679,23,23,0,0,0,0,0,2018-09-07
B26,Pakistan,Bush,"Miram Shah, North Waziristan",32.956928000000005,70.169394,17,23,11,20,5,8,14,2008-09-08
Ob217,Pakistan,Obama,"Zoynari, South Waziristan",32.320237,69.85974,18,23,0,0,0,0,6,2011-06-08
AFG147,Afghanistan,Obama,"Shabi Tangi, Haska Mena, Nangarhar",34.171831,70.621679,22,22,0,0,0,0,0,2016-01-16
AFG202,Afghanistan,Obama,"Kata Sang, Shaha Wali Kot, Kandahar",32.124645,65.38082,17,22,0,0,0,0,0,2016-05-29
B5,Pakistan,Bush,"Damadola, Bajaur Agency",34.786528000000004,71.52491500000001,13,22,10,18,5,6,0,2006-01-13
Ob175,Pakistan,Obama,"Shera Tala, North Waziristan",32.943065000000004,69.955033,18,22,0,0,0,0,0,2010-12-27
Ob247,Pakistan,Obama,"Shana Wana, Birmal, South Waziristan",32.298231,69.597624,13,22,0,0,0,0,6,2011-10-26
Ob254,Pakistan,Obama,"Babar Ghar, South Waziristan",32.320237,69.85974,4,22,0,0,0,0,6,2011-11-16
Ob290,Pakistan,Obama,"Makai/Maki Ghar, Shawal, North Waziristan",32.613785,69.508247,13,22,0,0,0,0,4,2012-08-24
SOM044,Somalia,Obama,"Galcayo, Galmudug ",6.787272,47.439235,10,22,0,2,0,0,3,2016-09-28
AFG183,Afghanistan,Obama,"Nematabad, Gomal, Paktika",32.434829,69.001648,14,21,14,21,0,0,0,2016-04-07
AFG211,Afghanistan,Obama,"Karkanai, Achin, Nangarhar",34.08218,70.667034,21,21,0,0,0,0,0,2016-06-15
AFG269,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,18,21,15,15,0,0,13,2016-09-28
AFG311,Afghanistan,Trump,"Achin and Haska Mina, Nangarhar",34.08218,70.667034,21,21,0,0,0,0,6,2017-02-03
AFG381,Afghanistan,Trump,"Haska Mena, Nangarhar",34.171831,70.621679,0,21,0,16,0,2,0,2017-08-10
AFG445,Afghanistan,Trump,Kunar,34.846589,71.097316,12,21,0,1,0,1,0,2018-03-07
AFG500,Afghanistan,Trump,"Wazir Tangi, Khogyani, Nangarhar",34.195889,70.158546,21,21,0,0,0,0,0,2018-09-30
B31,Pakistan,Bush,"Datta Khel, North Waziristan",33.150048999999996,70.433361,17,21,7,14,3,3,0,2008-10-03
Ob225,Pakistan,Obama,"Shakai, South Waziristan",32.482267,69.627414,12,21,0,20,0,0,2,2011-06-27
Ob31,Pakistan,Obama,"Danda Darpakhel, North Waziristan",32.990218,70.051802,17,21,9,13,6,6,2,2009-08-21
YEM159,Yemen,Obama,"Sawmaa, Bayda",13.988914000000001,45.5771,13,21,3,8,0,0,1,2014-04-19
AFG077,Afghanistan,Obama,"Harun Baba, Haska Mina and Pachiragam, Nangarhar",34.09263,70.469224,12,20,0,0,0,0,0,2015-07-29
AFG109,Afghanistan,Obama,"Kharwar, Logar",34.014551000000004,69.192391,0,20,0,0,0,0,0,2015-10-19
AFG138,Afghanistan,Obama,"Maktab village, Pekha, Achin, Nangarhar",34.08218,70.667034,17,20,0,0,0,0,2,2016-01-08
AFG141,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,20,20,0,0,0,0,2,2016-01-09
AFG324,Afghanistan,Trump,"Lam, Between Nish and Khakriz districts, Kandahar",31.628871000000004,65.737174,20,20,0,0,0,0,0,2017-03-09
AFG408,Afghanistan,Trump,Kunar,34.846589,71.097316,0,20,0,0,0,0,0,2017-10-12
AFG622,Afghanistan,Trump,Uruzgan,32.927128,66.141526,20,20,0,0,0,0,0,2018-09-25
B14,Pakistan,Bush,"Dhook Pir Bagh, South Waziristan",32.320237,69.85974,18,20,0,4,0,0,5,2008-03-16
B15,Pakistan,Bush,"Damadola, Bajaur Agency",34.786528000000004,71.52491500000001,12,20,4,6,1,4,9,2008-05-14
B36,Pakistan,Bush,"Mandata, South Waziristan",32.320237,69.85974,18,20,0,4,0,3,2,2008-10-26
Ob109,Pakistan,Obama,"Danda Darpakhel, North Waziristan",32.990218,70.051802,20,20,7,9,3,3,15,2010-08-23
Ob161,Pakistan,Obama,"Ghulam Khan, North Waziristan",33.098257000000004,69.97885500000001,20,20,0,9,0,0,0,2010-11-16
Ob51,Pakistan,Obama,"Saidgai, North Waziristan",32.943065000000004,69.955033,13,20,6,6,0,0,12,2009-12-26
Ob62,Pakistan,Obama,"Shaktoi, North Waziristan",32.943065000000004,69.955033,14,20,0,0,0,0,4,2010-01-17
SOM067,Somalia,Trump,"Qandala town, Puntland",11.472013,49.873926,3,20,0,0,0,0,0,2017-11-03
YEM010,Yemen,Obama,"Moudia, Abyan",13.634341000000001,46.056321000000004,7,20,0,20,0,0,0,2010-03-15
YEM173,Yemen,Obama,"Radaa,  Bayda",14.41187,44.836513000000004,12,20,2,10,0,0,0,2014-10-26
YEM174,Yemen,Obama,"Radaa,  Bayda",14.41187,44.836513000000004,9,20,0,0,0,0,0,2014-11-04
YEM194,Yemen,Obama,Jawf,16.790181,45.299386,5,20,0,0,0,0,0,2015-06-02
AFG160,Afghanistan,Obama,Paktika,32.264538,68.524714,19,19,0,0,0,0,0,2016-02-01
AFG225,Afghanistan,Obama,"Mamond and Pekha, Achin, Nangarhar",34.08218,70.667034,19,19,0,0,0,0,0,2016-07-03
AFG608,Afghanistan,Trump,Wardak,34.351349,68.23853299999999,19,19,0,0,0,12,0,2018-09-23
SOM032,Somalia,Obama,"Awdhegle, Lower Shabelle",1.980536,44.833003999999995,19,19,0,0,0,0,0,2016-03-08
SOM071,Somalia,Trump,Lower Shabelle,1.8766450000000001,44.247901,19,19,0,0,0,0,0,2017-11-12
AFG002,Afghanistan,Obama,"Gayan, Paktika",32.984041,69.430782,18,18,0,0,0,0,0,2015-01-03
AFG065,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,18,18,0,0,0,0,0,2015-07-07
AFG167,Afghanistan,Obama,"Gomal, Paktika",32.434829,69.001648,13,18,0,0,0,0,0,2016-02-11
AFG266,Afghanistan,Obama,"Tawar Tangi, Hesarak, Nangarhar",34.283561999999996,69.883565,18,18,0,0,0,0,6,2016-09-22
Ob103,Pakistan,Obama,"Dwasarak, South Waziristan",32.320237,69.85974,16,18,0,0,0,0,24,2010-07-24
Ob19,Pakistan,Obama,"Wana, South Waziristan",32.298231,69.597624,12,18,4,4,0,0,10,2009-06-18
Ob205,Pakistan,Obama,"Dwa Tooe, North Waziristan",32.943065000000004,69.955033,7,18,6,6,0,0,4,2011-05-06
Ob24,Pakistan,Obama,"Makeen, South Waziristan",32.626574,69.841871,14,18,0,0,0,0,10,2009-07-07
Ob278,Pakistan,Obama,"Khushali, Tehsil Mir Ali, North Waziristan",32.938775,70.248273,14,18,0,6,0,0,3,2012-06-04
Ob308,Pakistan,Obama,"Smal Narai area, Tehsil Ladha, South Waziristan",32.320237,69.85974,8,18,0,0,0,0,3,2013-01-06
Ob320,Pakistan,Obama,"Shui Khel Mandi, Tehsil Shawal, North Waziristan",32.613785,69.508247,16,18,0,0,0,0,5,2013-07-03
Ob59,Pakistan,Obama,"Shaktoi, North Waziristan",32.943065000000004,69.955033,15,18,0,0,0,0,7,2010-01-09
SOM106,Somalia,Trump,Kismayo,-0.356045,42.546057,18,18,0,0,0,0,0,2018-09-21
YEM043,Yemen,Obama,"Zinjibar, Abyan",13.135021,45.388639000000005,14,18,0,0,0,0,0,2012-03-18
YEM085,Yemen,Obama,"Jaar, Abyan",13.216737,45.306426,10,18,0,0,0,0,1,2012-06-13
AFG027,Afghanistan,Obama,"Dabili, Landi Basawal area, Mohmand Dara, Nangarhar",34.215777,71.026004,17,17,0,0,0,0,0,2015-05-04
AFG146,Afghanistan,Obama,"Unkown, Deh Bala, Nangarhar",34.09263,70.469224,17,17,0,0,0,0,0,2016-01-16
AFG257,Afghanistan,Obama,"Deh Bala, Nangarhar",34.09263,70.469224,17,17,0,0,0,0,0,2016-08-31
Ob23,Pakistan,Obama,"Zamarai Nairai, South Waziristan",32.320237,69.85974,10,17,0,0,0,0,27,2009-07-03
Ob98,Pakistan,Obama,"Haider Khel, North Waziristan",32.944834,70.301845,16,17,0,0,0,0,10,2010-06-19
YEM053,Yemen,Obama,"Lawder, Abyan",13.879273000000001,45.869518,12,17,0,0,0,0,0,2012-04-21
YEM144,Yemen,Obama,"Radaa, Bayda",14.41187,44.836513000000004,12,17,8,16,0,0,5,2013-12-12
AFG073,Afghanistan,Obama,"Tor Khail, Wardak",34.351349,68.23853299999999,8,16,0,0,0,0,0,2015-07-16
AFG126,Afghanistan,Obama,"Gagi Mountain, Ali Shir, Tere Zayi, Khost",33.388709999999996,70.169394,10,16,0,0,0,0,20,2015-11-25
AFG164,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,16,16,0,0,0,0,0,2016-02-05
AFG218,Afghanistan,Obama,"Sarak Payin, Chahar Dara, Kunduz",36.599740999999995,68.863499,7,16,0,15,0,0,0,2016-06-25
AFG220,Afghanistan,Obama,"Chahar Dara, Kunduz",36.599740999999995,68.863499,4,16,0,0,0,0,0,2016-06-27
AFG228,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,16,16,0,0,0,0,0,2016-07-08
AFG335,Afghanistan,Trump,"Archi, Kunduz",36.93289,69.335431,9,16,0,0,0,0,0,2017-04-17
AFG364,Afghanistan,Trump,"Dawlatzai, Zurmat, Paktia",33.330065999999995,69.192391,7,16,0,1,0,0,0,2017-07-08
AFG372,Afghanistan,Trump,"Gereshk, Helmand",31.829949,64.568108,9,16,0,0,0,0,2,2017-07-21
B39,Pakistan,Bush,"Kumsham, North Waziristan",32.943065000000004,69.955033,11,16,6,11,0,0,17,2008-11-07
Ob130,Pakistan,Obama,"Azam Warsak, South Waziristan",32.290733,69.428547,0,16,0,0,0,0,0,2010-09-21
Ob49,Pakistan,Obama,"Ambar Shaga, North Waziristan",32.943065000000004,69.955033,12,16,6,6,0,0,0,2009-12-17
YEM020,Yemen,Obama,"Al Khamila, Abyan",13.634341000000001,46.056321000000004,13,16,0,0,0,0,12,2011-08-01
YEM048,Yemen,Obama,Abyan,13.634341000000001,46.056321000000004,16,16,0,0,0,0,0,2012-04-08
YEM072,Yemen,Obama,"Moudia, Abyan",13.634341000000001,46.056321000000004,16,16,0,0,0,0,5,2012-05-16
YEM084,Yemen,Obama,"Azzan, Shabwa",14.325435,47.446588,16,16,0,0,0,0,0,2012-06-11
AFG047,Afghanistan,Obama,"Dangam, Kunar",35.002193,71.406187,7,15,0,5,0,5,0,2015-06-14
AFG094,Afghanistan,Obama,"Gomal, Paktika",32.434829,69.001648,5,15,0,0,0,0,0,2015-09-10
AFG162,Afghanistan,Obama,"Daman, Marghay, Bermal, Paktika",32.746111,69.297777,10,15,0,0,0,0,0,2016-02-04
AFG166,Afghanistan,Obama,"Nad Ali and Greshk, Helmand",31.664216999999997,64.266149,15,15,0,0,0,0,10,2016-02-08
AFG168,Afghanistan,Obama,"Nazyan, Nangarhar",34.118171000000004,70.75252900000001,15,15,0,0,0,0,0,2016-02-15
AFG175,Afghanistan,Obama,"Mamond Dara, Achin, Nangarhar",34.215777,71.026004,15,15,0,0,0,0,0,2016-03-05
AFG187,Afghanistan,Obama,"Narai Obam, Haska Mena, Nangarhar",34.171831,70.621679,15,15,0,0,0,0,0,2016-04-28
AFG237,Afghanistan,Obama,"Spin Zaea, Nazyano, Nangarhar",34.171831,70.621679,15,15,0,0,0,0,0,2016-07-16
AFG241,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,15,15,0,0,0,0,0,2016-07-20
AFG303,Afghanistan,Trump,"Musa Qala, Helmand",32.311871999999994,64.811083,15,15,0,0,0,0,10,2017-01-15
AFG361,Afghanistan,Trump,"Zabar village, Gropshash area, Nad Ali, Helmand",31.664216999999997,64.266149,15,15,0,0,0,0,9,2017-07-02
AFG395,Afghanistan,Trump,"Bala Balook, Farah",32.689844,62.732388,0,15,0,0,0,0,0,2017-09-18
AFG401,Afghanistan,Trump,"Nazian, Nangarhar",34.118171000000004,70.75252900000001,15,15,0,0,0,0,0,2017-09-29
AFG413,Afghanistan,Trump,"Achin, Nangarhar",34.08218,70.667034,15,15,0,0,0,0,0,2017-11-04
B12,Pakistan,Bush,"Mir Ali, North Waziristan",32.970019,70.27758399999999,12,15,4,6,2,3,1,2008-01-29
B27,Pakistan,Bush,"Tol Khel, North Waziristan",33.044885,70.080086,12,15,3,5,2,2,14,2008-09-12
Ob1,Pakistan,Obama,"Zharki, North Waziristan",32.943065000000004,69.955033,7,15,9,11,1,1,1,2009-01-23
Ob11,Pakistan,Obama,"Datta Khel, North Waziristan",33.150048999999996,70.433361,13,15,8,13,3,5,1,2009-04-04
Ob125,Pakistan,Obama,"Darga Mandi, North Waziristan",32.943065000000004,69.955033,11,15,5,5,0,0,1,2010-09-15
Ob172,Pakistan,Obama,"Sandana, Khyber Agency",33.940546999999995,71.049776,7,15,0,0,0,0,7,2010-12-17
Ob173,Pakistan,Obama,"Nakai, Khyber Agency",33.940546999999995,71.049776,11,15,0,0,0,0,2,2010-12-17
Ob230,Pakistan,Obama,"Datta Khel, North Waziristan",33.150048999999996,70.433361,13,15,0,4,0,0,0,2011-07-12
Ob263,Pakistan,Obama,"Jalar Zakar Khel, Mir Ali, North Waziristan",32.854293,70.21999699999999,8,15,0,0,0,0,3,2012-02-16
Ob264,Pakistan,Obama,"Shaktoi Mandao, South Waziristan",32.320237,69.85974,4,15,0,0,0,0,0,2012-03-09
Ob338,Pakistan,Obama,"Doga Madakhel, Datta Khel tehsil, North Waziristan",33.150048999999996,70.433361,11,15,0,0,0,0,0,2014-07-19
Ob34,Pakistan,Obama,"Darga Mandi, North Waziristan",32.943065000000004,69.955033,10,15,5,5,3,3,4,2009-09-08
Ob64,Pakistan,Obama,"Mohammad Khel, North Waziristan",32.957056,69.885054,2,15,0,0,0,0,4,2010-01-29
Ob92,Pakistan,Obama,"Gurwak, North Waziristan",32.943065000000004,69.955033,7,15,0,0,0,0,4,2010-05-11
Ob93,Pakistan,Obama,"Khyber, Khyber Agency",33.940546999999995,71.049776,5,15,0,2,0,0,15,2010-05-15
Ob97,Pakistan,Obama,"Maizer, North Waziristan",32.943065000000004,69.955033,10,15,0,0,0,0,10,2010-06-11
SOM007,Somalia,Bush,Dusa Marreb,5.538062,46.386466999999996,8,15,5,10,0,0,0,2008-05-01
YEM061,Yemen,Obama,"Zinjibar, Abyan",13.135021,45.388639000000005,10,15,0,0,0,0,0,2012-05-02
YEM104,Yemen,Obama,Al Ain,16.0000181,47.7079339,6,15,0,0,0,0,3,2012-09-10
AFG041,Afghanistan,Obama,"Ali Shir, Tere Zayi, Khost",33.388709999999996,70.169394,14,14,14,14,0,0,0,2015-06-05
